Donor_Name,Pi_Name,Acceptor_Name,Donor_SMILES,Pi_SMILES,Acceptor_SMILES,SMILES,Source_Class,Anchoring_Group,Predicted_Abs_Max_nm,Predicted_PCE_Percent
Plumbagin_inspired,Ethene,Rhodanine-3-acetic_acid,CC1=C([At])C(=O)c2cccc(O)c2C1=O,[I]/C=C/[Br],O=C1S/C(=C\[Cl])/C(=O)N1CC(=O)O,CC1=C(C=CC=C2SC(=O)N(CC(=O)O)C2=O)C(=O)c2cccc(O)c2C1=O,Natural-derived,carboxylic_acid,489.3608784309152,6.758400000000003
Plumbagin_inspired,Furan,Barbituric_acid,CC1=C([At])C(=O)c2cccc(O)c2C1=O,[I]c1ccoc1[Br],O=C1NC(=O)NC(=O)/C1=C/[Cl],CC1=C(c2ccoc2C=C2C(=O)NC(=O)NC2=O)C(=O)c2cccc(O)c2C1=O,Natural-derived,,449.0482073187066,6.754600000000003
Plumbagin_inspired,Pyrrole_N-methyl,Phosphonic_acid,CC1=C([At])C(=O)c2cccc(O)c2C1=O,[I]c1ccn(C)c1[Br],[Cl]C=CP(=O)(O)O,CC1=C(c2ccn(C)c2C=CP(=O)(O)O)C(=O)c2cccc(O)c2C1=O,Natural-derived,phosphonic_acid,439.4084747136078,6.752400000000002
Lawsone_inspired,Furan,Rhodanine-3-acetic_acid,O=C1c2ccccc2C(=O)C(O)=C1[At],[I]c1ccoc1[Br],O=C1S/C(=C\[Cl])/C(=O)N1CC(=O)O,O=C(O)CN1C(=O)SC(=Cc2occc2C2=C(O)C(=O)c3ccccc3C2=O)C1=O,Natural-derived,carboxylic_acid,456.5305721220443,6.750450000000003
Alizarin_inspired,Benzothiadiazole,Phosphonic_acid,O=C1c2ccccc2C(=O)c3c([At])c(O)c(O)cc31,[I]c1ccc2nsnc2c1[Br],[Cl]C=CP(=O)(O)O,O=C1c2ccccc2C(=O)c2c1cc(O)c(O)c2-c1ccc2nsnc2c1C=CP(=O)(O)O,Natural-derived,phosphonic_acid,441.37787652787017,6.749850000000004
Peonidin_inspired,Ethene,Barbituric_acid,COc1cc(-c2[o+]c3cc(O)cc(O)c3cc2[At])ccc1O,[I]/C=C/[Br],O=C1NC(=O)NC(=O)/C1=C/[Cl],COc1cc(-c2[o+]c3cc(O)cc(O)c3cc2C=CC=C2C(=O)NC(=O)NC2=O)ccc1O,Natural-derived,,408.1981116496903,6.749750000000002
Plumbagin_inspired,Benzene,Phosphonic_acid,CC1=C([At])C(=O)c2cccc(O)c2C1=O,[I]c1ccc([Br])cc1,[Cl]C=CP(=O)(O)O,CC1=C(c2ccc(C=CP(=O)(O)O)cc2)C(=O)c2cccc(O)c2C1=O,Natural-derived,phosphonic_acid,434.1971646923392,6.747950000000002
Purpurin_inspired,Ethene,Rhodanine-3-acetic_acid,O=C1c2ccccc2C(=O)c3c([At])c(O)c(O)c(O)c31,[I]/C=C/[Br],O=C1S/C(=C\[Cl])/C(=O)N1CC(=O)O,O=C(O)CN1C(=O)SC(=CC=Cc2c(O)c(O)c(O)c3c2C(=O)c2ccccc2C3=O)C1=O,Natural-derived,carboxylic_acid,468.31057221779633,6.746050000000002
Coumarin_dimethylamino,Benzothiadiazole,Acrylic_acid,O=C1Oc2ccc([At])c(N(C)C)c2C=C1,[I]c1ccc2nsnc2c1[Br],[Cl]C=CC(=O)O,CN(C)c1c(-c2ccc3nsnc3c2C=CC(=O)O)ccc2oc(=O)ccc12,Natural-derived,carboxylic_acid,413.0352716185027,6.745700000000004
Plumbagin_inspired,Pyrrole_N-methyl,Barbituric_acid,CC1=C([At])C(=O)c2cccc(O)c2C1=O,[I]c1ccn(C)c1[Br],O=C1NC(=O)NC(=O)/C1=C/[Cl],CC1=C(c2ccn(C)c2C=C2C(=O)NC(=O)NC2=O)C(=O)c2cccc(O)c2C1=O,Natural-derived,,453.74118034284004,6.743000000000002
Lawsone_inspired,Ethene,Acrylic_acid,O=C1c2ccccc2C(=O)C(O)=C1[At],[I]/C=C/[Br],[Cl]C=CC(=O)O,O=C(O)C=CC=CC1=C(O)C(=O)c2ccccc2C1=O,Natural-derived,carboxylic_acid,419.113269009255,6.737750000000002
Purpurin_inspired,Furan,Phosphonic_acid,O=C1c2ccccc2C(=O)c3c([At])c(O)c(O)c(O)c31,[I]c1ccoc1[Br],[Cl]C=CP(=O)(O)O,O=C1c2ccccc2C(=O)c2c1c(O)c(O)c(O)c2-c1ccoc1C=CP(=O)(O)O,Natural-derived,phosphonic_acid,435.01435166880316,6.732900000000003
Plumbagin_inspired,Furan,Phosphonic_acid,CC1=C([At])C(=O)c2cccc(O)c2C1=O,[I]c1ccoc1[Br],[Cl]C=CP(=O)(O)O,CC1=C(c2ccoc2C=CP(=O)(O)O)C(=O)c2cccc(O)c2C1=O,Natural-derived,phosphonic_acid,421.3385720892272,6.728500000000001
Alizarin_inspired,Ethyne,Cyanoacrylic_acid,O=C1c2ccccc2C(=O)c3c([At])c(O)c(O)cc31,[I]C#C[Br],[Cl]C=C(C#N)C(=O)O,N#CC(=CC#Cc1c(O)c(O)cc2c1C(=O)c1ccccc1C2=O)C(=O)O,Natural-derived,cyanoacrylate,440.13678159884495,6.725450000000002
Curcumin_inspired,Furan,Rhodanine-3-acetic_acid,COc1cc(/C=C/C(=O)/C=C/c2cc(OC)c(O)cc2[At])ccc1O,[I]c1ccoc1[Br],O=C1S/C(=C\[Cl])/C(=O)N1CC(=O)O,COc1cc(C=CC(=O)C=Cc2cc(OC)c(O)cc2-c2ccoc2C=C2SC(=O)N(CC(=O)O)C2=O)ccc1O,Natural-derived,carboxylic_acid,411.4132898940466,6.723650000000004
Purpurin_inspired,Ethyne,Rhodanine-3-acetic_acid,O=C1c2ccccc2C(=O)c3c([At])c(O)c(O)c(O)c31,[I]C#C[Br],O=C1S/C(=C\[Cl])/C(=O)N1CC(=O)O,O=C(O)CN1C(=O)SC(=CC#Cc2c(O)c(O)c(O)c3c2C(=O)c2ccccc2C3=O)C1=O,Natural-derived,carboxylic_acid,465.17330312932825,6.723450000000002
Alizarin_inspired,Pyrrole_N-methyl,Acrylic_acid,O=C1c2ccccc2C(=O)c3c([At])c(O)c(O)cc31,[I]c1ccn(C)c1[Br],[Cl]C=CC(=O)O,Cn1ccc(-c2c(O)c(O)cc3c2C(=O)c2ccccc2C3=O)c1C=CC(=O)O,Natural-derived,carboxylic_acid,435.71161879418935,6.722550000000002
Lawsone_inspired,Benzothiadiazole,Barbituric_acid,O=C1c2ccccc2C(=O)C(O)=C1[At],[I]c1ccc2nsnc2c1[Br],O=C1NC(=O)NC(=O)/C1=C/[Cl],O=C1NC(=O)C(=Cc2c(C3=C(O)C(=O)c4ccccc4C3=O)ccc3nsnc23)C(=O)N1,Natural-derived,,462.43530789138566,6.720750000000002
Demethoxycurcumin_inspired,Thiophene,Phosphonic_acid,Oc1ccc(/C=C/C(=O)/C=C/c2cc(OC)c(O)cc2[At])cc1,[I]c1ccsc1[Br],[Cl]C=CP(=O)(O)O,COc1cc(C=CC(=O)C=Cc2ccc(O)cc2)c(-c2ccsc2C=CP(=O)(O)O)cc1O,Natural-derived,phosphonic_acid,403.0838686417335,6.718900000000002
Malvidin_inspired,Thiophene,Benzoic_acid,COc1cc(-c2[o+]c3cc(O)cc(O)c3cc2[At])cc(OC)c1O,[I]c1ccsc1[Br],[Cl]c1ccc(C(=O)O)cc1,COc1cc(-c2[o+]c3cc(O)cc(O)c3cc2-c2ccsc2-c2ccc(C(=O)O)cc2)cc(OC)c1O,Natural-derived,carboxylic_acid,411.08984084877443,6.71885
Purpurin_inspired,Benzene,Acrylic_acid,O=C1c2ccccc2C(=O)c3c([At])c(O)c(O)c(O)c31,[I]c1ccc([Br])cc1,[Cl]C=CC(=O)O,O=C(O)C=Cc1ccc(-c2c(O)c(O)c(O)c3c2C(=O)c2ccccc2C3=O)cc1,Natural-derived,carboxylic_acid,443.00023751237643,6.717750000000003
Lawsone_inspired,Thiophene,Cyanoacrylic_acid,O=C1c2ccccc2C(=O)C(O)=C1[At],[I]c1ccsc1[Br],[Cl]C=C(C#N)C(=O)O,N#CC(=Cc1sccc1C1=C(O)C(=O)c2ccccc2C1=O)C(=O)O,Natural-derived,cyanoacrylate,431.1401243989243,6.716750000000003
Lawsone_inspired,Thienothiophene,Benzoic_acid,O=C1c2ccccc2C(=O)C(O)=C1[At],[I]c1cc2c(s1)scc2[Br],[Cl]c1ccc(C(=O)O)cc1,O=C(O)c1ccc(-c2csc3sc(C4=C(O)C(=O)c5ccccc5C4=O)cc23)cc1,Natural-derived,carboxylic_acid,429.75631177739916,6.711000000000001
Demethoxycurcumin_inspired,Thiophene,Rhodanine-3-acetic_acid,Oc1ccc(/C=C/C(=O)/C=C/c2cc(OC)c(O)cc2[At])cc1,[I]c1ccsc1[Br],O=C1S/C(=C\[Cl])/C(=O)N1CC(=O)O,COc1cc(C=CC(=O)C=Cc2ccc(O)cc2)c(-c2ccsc2C=C2SC(=O)N(CC(=O)O)C2=O)cc1O,Natural-derived,carboxylic_acid,410.450170515814,6.705700000000003
Purpurin_inspired,Pyrrole_N-methyl,Benzoic_acid,O=C1c2ccccc2C(=O)c3c([At])c(O)c(O)c(O)c31,[I]c1ccn(C)c1[Br],[Cl]c1ccc(C(=O)O)cc1,Cn1ccc(-c2c(O)c(O)c(O)c3c2C(=O)c2ccccc2C3=O)c1-c1ccc(C(=O)O)cc1,Natural-derived,carboxylic_acid,420.87666131625576,6.705150000000006
Alizarin_inspired,Benzothiadiazole,Barbituric_acid,O=C1c2ccccc2C(=O)c3c([At])c(O)c(O)cc31,[I]c1ccc2nsnc2c1[Br],O=C1NC(=O)NC(=O)/C1=C/[Cl],O=C1NC(=O)C(=Cc2c(-c3c(O)c(O)cc4c3C(=O)c3ccccc3C4=O)ccc3nsnc23)C(=O)N1,Natural-derived,,476.18383728138446,6.704400000000003
Lawsone_inspired,Pyrrole_N-methyl,Rhodanine-3-acetic_acid,O=C1c2ccccc2C(=O)C(O)=C1[At],[I]c1ccn(C)c1[Br],O=C1S/C(=C\[Cl])/C(=O)N1CC(=O)O,Cn1ccc(C2=C(O)C(=O)c3ccccc3C2=O)c1C=C1SC(=O)N(CC(=O)O)C1=O,Natural-derived,carboxylic_acid,454.9708268957795,6.701650000000002
Alizarin_inspired,Thiophene,Barbituric_acid,O=C1c2ccccc2C(=O)c3c([At])c(O)c(O)cc31,[I]c1ccsc1[Br],O=C1NC(=O)NC(=O)/C1=C/[Cl],O=C1NC(=O)C(=Cc2sccc2-c2c(O)c(O)cc3c2C(=O)c2ccccc2C3=O)C(=O)N1,Natural-derived,,469.2840335253042,6.697350000000005
Peonidin_inspired,Ethene,Acrylic_acid,COc1cc(-c2[o+]c3cc(O)cc(O)c3cc2[At])ccc1O,[I]/C=C/[Br],[Cl]C=CC(=O)O,COc1cc(-c2[o+]c3cc(O)cc(O)c3cc2C=CC=CC(=O)O)ccc1O,Natural-derived,carboxylic_acid,417.1828735109037,6.692650000000002
Lawsone_inspired,Thiophene,Phosphonic_acid,O=C1c2ccccc2C(=O)C(O)=C1[At],[I]c1ccsc1[Br],[Cl]C=CP(=O)(O)O,O=C1C(O)=C(c2ccsc2C=CP(=O)(O)O)C(=O)c2ccccc21,Natural-derived,phosphonic_acid,431.58092088582225,6.6887500000000015
Alizarin_inspired,Furan,Barbituric_acid,O=C1c2ccccc2C(=O)c3c([At])c(O)c(O)cc31,[I]c1ccoc1[Br],O=C1NC(=O)NC(=O)/C1=C/[Cl],O=C1NC(=O)C(=Cc2occc2-c2c(O)c(O)cc3c2C(=O)c2ccccc2C3=O)C(=O)N1,Natural-derived,,463.2112645365014,6.682650000000004
Bisdemethoxycurcumin_inspired,Pyrrole_N-methyl,Acrylic_acid,O=C(/C=C/c1ccc(O)cc1)/C=C/c2ccc(O)c([At])c2,[I]c1ccn(C)c1[Br],[Cl]C=CC(=O)O,Cn1ccc(-c2cc(C=CC(=O)C=Cc3ccc(O)cc3)ccc2O)c1C=CC(=O)O,Natural-derived,carboxylic_acid,405.6228993809556,6.681950000000001
Coumarin_dimethylamino,Thiophene,Rhodanine-3-acetic_acid,O=C1Oc2ccc([At])c(N(C)C)c2C=C1,[I]c1ccsc1[Br],O=C1S/C(=C\[Cl])/C(=O)N1CC(=O)O,CN(C)c1c(-c2ccsc2C=C2SC(=O)N(CC(=O)O)C2=O)ccc2oc(=O)ccc12,Natural-derived,carboxylic_acid,405.93595070555335,6.679850000000001
Curcumin_inspired,Furan,Phosphonic_acid,COc1cc(/C=C/C(=O)/C=C/c2cc(OC)c(O)cc2[At])ccc1O,[I]c1ccoc1[Br],[Cl]C=CP(=O)(O)O,COc1cc(C=CC(=O)C=Cc2cc(OC)c(O)cc2-c2ccoc2C=CP(=O)(O)O)ccc1O,Natural-derived,phosphonic_acid,404.9723845645205,6.6753500000000034
Demethoxycurcumin_inspired,Furan,Phosphonic_acid,Oc1ccc(/C=C/C(=O)/C=C/c2cc(OC)c(O)cc2[At])cc1,[I]c1ccoc1[Br],[Cl]C=CP(=O)(O)O,COc1cc(C=CC(=O)C=Cc2ccc(O)cc2)c(-c2ccoc2C=CP(=O)(O)O)cc1O,Natural-derived,phosphonic_acid,406.3035891328073,6.673600000000004
Bisdemethoxycurcumin_inspired,Thiophene,Acrylic_acid,O=C(/C=C/c1ccc(O)cc1)/C=C/c2ccc(O)c([At])c2,[I]c1ccsc1[Br],[Cl]C=CC(=O)O,O=C(O)C=Cc1sccc1-c1cc(C=CC(=O)C=Cc2ccc(O)cc2)ccc1O,Natural-derived,carboxylic_acid,400.0160454647068,6.672550000000002
Plumbagin_inspired,Ethyne,Acrylic_acid,CC1=C([At])C(=O)c2cccc(O)c2C1=O,[I]C#C[Br],[Cl]C=CC(=O)O,CC1=C(C#CC=CC(=O)O)C(=O)c2cccc(O)c2C1=O,Natural-derived,carboxylic_acid,405.45912792633476,6.672300000000003
Coumarin,Thienothiophene,Barbituric_acid,O=C1Oc2ccc([At])cc2C=C1,[I]c1cc2c(s1)scc2[Br],O=C1NC(=O)NC(=O)/C1=C/[Cl],O=C1NC(=O)C(=Cc2csc3sc(-c4ccc5oc(=O)ccc5c4)cc23)C(=O)N1,Natural-derived,,405.7908980659603,6.671750000000002
Purpurin_inspired,Pyrrole_N-methyl,Barbituric_acid,O=C1c2ccccc2C(=O)c3c([At])c(O)c(O)c(O)c31,[I]c1ccn(C)c1[Br],O=C1NC(=O)NC(=O)/C1=C/[Cl],Cn1ccc(-c2c(O)c(O)c(O)c3c2C(=O)c2ccccc2C3=O)c1C=C1C(=O)NC(=O)NC1=O,Natural-derived,,460.7795014557446,6.670900000000005
Coumarin_dimethylamino,Bithiophene,Rhodanine-3-acetic_acid,O=C1Oc2ccc([At])c(N(C)C)c2C=C1,[I]c1ccsc1-c2cc([Br])cs2,O=C1S/C(=C\[Cl])/C(=O)N1CC(=O)O,CN(C)c1c(-c2ccsc2-c2cc(C=C3SC(=O)N(CC(=O)O)C3=O)cs2)ccc2oc(=O)ccc12,Natural-derived,carboxylic_acid,417.29935836968724,6.670600000000002
Peonidin_inspired,Ethene,Benzoic_acid,COc1cc(-c2[o+]c3cc(O)cc(O)c3cc2[At])ccc1O,[I]/C=C/[Br],[Cl]c1ccc(C(=O)O)cc1,COc1cc(-c2[o+]c3cc(O)cc(O)c3cc2C=Cc2ccc(C(=O)O)cc2)ccc1O,Natural-derived,carboxylic_acid,406.84779434958836,6.659450000000003
Lawsone_inspired,Pyrrole_N-methyl,Barbituric_acid,O=C1c2ccccc2C(=O)C(O)=C1[At],[I]c1ccn(C)c1[Br],O=C1NC(=O)NC(=O)/C1=C/[Cl],Cn1ccc(C2=C(O)C(=O)c3ccccc3C2=O)c1C=C1C(=O)NC(=O)NC1=O,Natural-derived,,447.21707624973646,6.655450000000003
Lawsone_inspired,Pyrrole_N-methyl,Acrylic_acid,O=C1c2ccccc2C(=O)C(O)=C1[At],[I]c1ccn(C)c1[Br],[Cl]C=CC(=O)O,Cn1ccc(C2=C(O)C(=O)c3ccccc3C2=O)c1C=CC(=O)O,Natural-derived,carboxylic_acid,436.5361975677476,6.654450000000002
Curcumin_inspired,Thiophene,Phosphonic_acid,COc1cc(/C=C/C(=O)/C=C/c2cc(OC)c(O)cc2[At])ccc1O,[I]c1ccsc1[Br],[Cl]C=CP(=O)(O)O,COc1cc(C=CC(=O)C=Cc2cc(OC)c(O)cc2-c2ccsc2C=CP(=O)(O)O)ccc1O,Natural-derived,phosphonic_acid,404.3951823037748,6.652650000000003
Plumbagin_inspired,Ethene,Benzoic_acid,CC1=C([At])C(=O)c2cccc(O)c2C1=O,[I]/C=C/[Br],[Cl]c1ccc(C(=O)O)cc1,CC1=C(C=Cc2ccc(C(=O)O)cc2)C(=O)c2cccc(O)c2C1=O,Natural-derived,carboxylic_acid,428.0979613213209,6.648100000000003
Chrysin_inspired,Thiophene,Phosphonic_acid,O=c1cc(-c2ccccc2)oc2cc(O)c([At])cc21,[I]c1ccsc1[Br],[Cl]C=CP(=O)(O)O,O=c1cc(-c2ccccc2)oc2cc(O)c(-c3ccsc3C=CP(=O)(O)O)cc12,Natural-derived,phosphonic_acid,404.6261607894778,6.645900000000004
Alizarin_inspired,Ethene,Rhodanine-3-acetic_acid,O=C1c2ccccc2C(=O)c3c([At])c(O)c(O)cc31,[I]/C=C/[Br],O=C1S/C(=C\[Cl])/C(=O)N1CC(=O)O,O=C(O)CN1C(=O)SC(=CC=Cc2c(O)c(O)cc3c2C(=O)c2ccccc2C3=O)C1=O,Natural-derived,carboxylic_acid,460.2899457393176,6.641550000000002
Coumarin_dimethylamino,Thiophene,Barbituric_acid,O=C1Oc2ccc([At])c(N(C)C)c2C=C1,[I]c1ccsc1[Br],O=C1NC(=O)NC(=O)/C1=C/[Cl],CN(C)c1c(-c2ccsc2C=C2C(=O)NC(=O)NC2=O)ccc2oc(=O)ccc12,Natural-derived,,413.03997280690004,6.6395500000000025
Apigenin_inspired,Benzene,Barbituric_acid,O=c1cc(-c2ccc(O)cc2)oc2cc(O)c([At])cc21,[I]c1ccc([Br])cc1,O=C1NC(=O)NC(=O)/C1=C/[Cl],O=C1NC(=O)C(=Cc2ccc(-c3cc4c(=O)cc(-c5ccc(O)cc5)oc4cc3O)cc2)C(=O)N1,Natural-derived,,401.9805178578684,6.634300000000004
Lawsone_inspired,Benzene,Phosphonic_acid,O=C1c2ccccc2C(=O)C(O)=C1[At],[I]c1ccc([Br])cc1,[Cl]C=CP(=O)(O)O,O=C1C(O)=C(c2ccc(C=CP(=O)(O)O)cc2)C(=O)c2ccccc21,Natural-derived,phosphonic_acid,432.36647878642674,6.633600000000002
Alizarin_inspired,Ethene,Barbituric_acid,O=C1c2ccccc2C(=O)c3c([At])c(O)c(O)cc31,[I]/C=C/[Br],O=C1NC(=O)NC(=O)/C1=C/[Cl],O=C1NC(=O)C(=CC=Cc2c(O)c(O)cc3c2C(=O)c2ccccc2C3=O)C(=O)N1,Natural-derived,,457.2239197570847,6.632050000000003
Plumbagin_inspired,Thiophene,Barbituric_acid,CC1=C([At])C(=O)c2cccc(O)c2C1=O,[I]c1ccsc1[Br],O=C1NC(=O)NC(=O)/C1=C/[Cl],CC1=C(c2ccsc2C=C2C(=O)NC(=O)NC2=O)C(=O)c2cccc(O)c2C1=O,Natural-derived,,456.37727442037084,6.630500000000003
Plumbagin_inspired,Benzene,Barbituric_acid,CC1=C([At])C(=O)c2cccc(O)c2C1=O,[I]c1ccc([Br])cc1,O=C1NC(=O)NC(=O)/C1=C/[Cl],CC1=C(c2ccc(C=C3C(=O)NC(=O)NC3=O)cc2)C(=O)c2cccc(O)c2C1=O,Natural-derived,,462.3783331294754,6.629850000000004
Demethoxycurcumin_inspired,Benzene,Acrylic_acid,Oc1ccc(/C=C/C(=O)/C=C/c2cc(OC)c(O)cc2[At])cc1,[I]c1ccc([Br])cc1,[Cl]C=CC(=O)O,COc1cc(C=CC(=O)C=Cc2ccc(O)cc2)c(-c2ccc(C=CC(=O)O)cc2)cc1O,Natural-derived,carboxylic_acid,401.4054966291299,6.626850000000003
Purpurin_inspired,Benzene,Rhodanine-3-acetic_acid,O=C1c2ccccc2C(=O)c3c([At])c(O)c(O)c(O)c31,[I]c1ccc([Br])cc1,O=C1S/C(=C\[Cl])/C(=O)N1CC(=O)O,O=C(O)CN1C(=O)SC(=Cc2ccc(-c3c(O)c(O)c(O)c4c3C(=O)c3ccccc3C4=O)cc2)C1=O,Natural-derived,carboxylic_acid,463.12372566965723,6.626400000000002
Coumarin_dimethylamino,Benzothiadiazole,Phosphonic_acid,O=C1Oc2ccc([At])c(N(C)C)c2C=C1,[I]c1ccc2nsnc2c1[Br],[Cl]C=CP(=O)(O)O,CN(C)c1c(-c2ccc3nsnc3c2C=CP(=O)(O)O)ccc2oc(=O)ccc12,Natural-derived,phosphonic_acid,414.06841752527447,6.623650000000003
Bisdemethoxycurcumin_inspired,Pyrrole_N-methyl,Phosphonic_acid,O=C(/C=C/c1ccc(O)cc1)/C=C/c2ccc(O)c([At])c2,[I]c1ccn(C)c1[Br],[Cl]C=CP(=O)(O)O,Cn1ccc(-c2cc(C=CC(=O)C=Cc3ccc(O)cc3)ccc2O)c1C=CP(=O)(O)O,Natural-derived,phosphonic_acid,404.4865633750776,6.617300000000004
Curcumin_inspired,Benzene,Rhodanine-3-acetic_acid,COc1cc(/C=C/C(=O)/C=C/c2cc(OC)c(O)cc2[At])ccc1O,[I]c1ccc([Br])cc1,O=C1S/C(=C\[Cl])/C(=O)N1CC(=O)O,COc1cc(C=CC(=O)C=Cc2cc(OC)c(O)cc2-c2ccc(C=C3SC(=O)N(CC(=O)O)C3=O)cc2)ccc1O,Natural-derived,carboxylic_acid,409.57506978129953,6.616500000000002
Purpurin_inspired,Ethyne,Phosphonic_acid,O=C1c2ccccc2C(=O)c3c([At])c(O)c(O)c(O)c31,[I]C#C[Br],[Cl]C=CP(=O)(O)O,O=C1c2ccccc2C(=O)c2c(C#CC=CP(=O)(O)O)c(O)c(O)c(O)c21,Natural-derived,phosphonic_acid,421.2504493052332,6.609650000000001
Coumarin_dimethylamino,Thienothiophene,Rhodanine-3-acetic_acid,O=C1Oc2ccc([At])c(N(C)C)c2C=C1,[I]c1cc2c(s1)scc2[Br],O=C1S/C(=C\[Cl])/C(=O)N1CC(=O)O,CN(C)c1c(-c2cc3c(C=C4SC(=O)N(CC(=O)O)C4=O)csc3s2)ccc2oc(=O)ccc12,Natural-derived,carboxylic_acid,412.5494076871306,6.607350000000001
Lawsone_inspired,Furan,Barbituric_acid,O=C1c2ccccc2C(=O)C(O)=C1[At],[I]c1ccoc1[Br],O=C1NC(=O)NC(=O)/C1=C/[Cl],O=C1NC(=O)C(=Cc2occc2C2=C(O)C(=O)c3ccccc3C2=O)C(=O)N1,Natural-derived,,444.32996832647774,6.606250000000002
Lawsone_inspired,Furan,Phosphonic_acid,O=C1c2ccccc2C(=O)C(O)=C1[At],[I]c1ccoc1[Br],[Cl]C=CP(=O)(O)O,O=C1C(O)=C(c2ccoc2C=CP(=O)(O)O)C(=O)c2ccccc21,Natural-derived,phosphonic_acid,429.18521099827757,6.606150000000002
Coumarin_dimethylamino,Furan,Rhodanine-3-acetic_acid,O=C1Oc2ccc([At])c(N(C)C)c2C=C1,[I]c1ccoc1[Br],O=C1S/C(=C\[Cl])/C(=O)N1CC(=O)O,CN(C)c1c(-c2ccoc2C=C2SC(=O)N(CC(=O)O)C2=O)ccc2oc(=O)ccc12,Natural-derived,carboxylic_acid,405.6620392723089,6.603650000000003
Coumarin,Benzothiadiazole,Barbituric_acid,O=C1Oc2ccc([At])cc2C=C1,[I]c1ccc2nsnc2c1[Br],O=C1NC(=O)NC(=O)/C1=C/[Cl],O=C1NC(=O)C(=Cc2c(-c3ccc4oc(=O)ccc4c3)ccc3nsnc23)C(=O)N1,Natural-derived,,408.0220112397248,6.602450000000005
Purpurin_inspired,Thiophene,Benzoic_acid,O=C1c2ccccc2C(=O)c3c([At])c(O)c(O)c(O)c31,[I]c1ccsc1[Br],[Cl]c1ccc(C(=O)O)cc1,O=C(O)c1ccc(-c2sccc2-c2c(O)c(O)c(O)c3c2C(=O)c2ccccc2C3=O)cc1,Natural-derived,carboxylic_acid,431.0821372530733,6.5932500000000065
Plumbagin_inspired,Thiophene,Phosphonic_acid,CC1=C([At])C(=O)c2cccc(O)c2C1=O,[I]c1ccsc1[Br],[Cl]C=CP(=O)(O)O,CC1=C(c2ccsc2C=CP(=O)(O)O)C(=O)c2cccc(O)c2C1=O,Natural-derived,phosphonic_acid,423.34361246400937,6.592400000000002
Plumbagin_inspired,Thienothiophene,Benzoic_acid,CC1=C([At])C(=O)c2cccc(O)c2C1=O,[I]c1cc2c(s1)scc2[Br],[Cl]c1ccc(C(=O)O)cc1,CC1=C(c2cc3c(-c4ccc(C(=O)O)cc4)csc3s2)C(=O)c2cccc(O)c2C1=O,Natural-derived,carboxylic_acid,433.55696625292546,6.5911500000000025
Plumbagin_inspired,Ethyne,Barbituric_acid,CC1=C([At])C(=O)c2cccc(O)c2C1=O,[I]C#C[Br],O=C1NC(=O)NC(=O)/C1=C/[Cl],CC1=C(C#CC=C2C(=O)NC(=O)NC2=O)C(=O)c2cccc(O)c2C1=O,Natural-derived,,440.02627879429224,6.5881000000000025
Demethoxycurcumin_inspired,Benzene,Rhodanine-3-acetic_acid,Oc1ccc(/C=C/C(=O)/C=C/c2cc(OC)c(O)cc2[At])cc1,[I]c1ccc([Br])cc1,O=C1S/C(=C\[Cl])/C(=O)N1CC(=O)O,COc1cc(C=CC(=O)C=Cc2ccc(O)cc2)c(-c2ccc(C=C3SC(=O)N(CC(=O)O)C3=O)cc2)cc1O,Natural-derived,carboxylic_acid,405.71959155522114,6.587050000000002
Curcumin_inspired,Pyrrole_N-methyl,Rhodanine-3-acetic_acid,COc1cc(/C=C/C(=O)/C=C/c2cc(OC)c(O)cc2[At])ccc1O,[I]c1ccn(C)c1[Br],O=C1S/C(=C\[Cl])/C(=O)N1CC(=O)O,COc1cc(C=CC(=O)C=Cc2cc(OC)c(O)cc2-c2ccn(C)c2C=C2SC(=O)N(CC(=O)O)C2=O)ccc1O,Natural-derived,carboxylic_acid,407.8802902949145,6.586600000000004
Alizarin_inspired,Benzene,Rhodanine-3-acetic_acid,O=C1c2ccccc2C(=O)c3c([At])c(O)c(O)cc31,[I]c1ccc([Br])cc1,O=C1S/C(=C\[Cl])/C(=O)N1CC(=O)O,O=C(O)CN1C(=O)SC(=Cc2ccc(-c3c(O)c(O)cc4c3C(=O)c3ccccc3C4=O)cc2)C1=O,Natural-derived,carboxylic_acid,458.83840267201566,6.584150000000003
Plumbagin_inspired,Ethyne,Rhodanine-3-acetic_acid,CC1=C([At])C(=O)c2cccc(O)c2C1=O,[I]C#C[Br],O=C1S/C(=C\[Cl])/C(=O)N1CC(=O)O,CC1=C(C#CC=C2SC(=O)N(CC(=O)O)C2=O)C(=O)c2cccc(O)c2C1=O,Natural-derived,carboxylic_acid,472.6840487778386,6.5820000000000025
Plumbagin_inspired,Benzene,Rhodanine-3-acetic_acid,CC1=C([At])C(=O)c2cccc(O)c2C1=O,[I]c1ccc([Br])cc1,O=C1S/C(=C\[Cl])/C(=O)N1CC(=O)O,CC1=C(c2ccc(C=C3SC(=O)N(CC(=O)O)C3=O)cc2)C(=O)c2cccc(O)c2C1=O,Natural-derived,carboxylic_acid,459.6093574948043,6.581800000000002
