source,eco_class,screening_reason,dye_raw,dye_name,dye_smiles,semiconductor,substrate,redox_couple,counter_electrode,electrolyte,voc_raw,jsc_raw,ff_raw,pce_percent,title,doi,date,journal,publisher
rsc,metal_free_organic_candidate,organic_keyword:cyanoacrylic,Y123,"3-{6-{4-[bis(2',4'-dihexyloxybiphenyl-4-yl)amino-]phenyl}-4,4-dihexyl-cyclopenta-[2,1-b:3,4-b']dithiphene-2-yl}-2-cyanoacrylic acid",CCCCCCOc1ccc(c(OCCCCCC)c1)c2ccc(cc2)N(c3ccc(cc3)c4sc5c6sc(C=C(C#N)C(O)=O)cc6C(CCCCCC)(CCCCCC)c5c4)c7ccc(cc7)c8ccc(OCCCCCC)cc8OCCCCCC,TiO2,,,,,978,6.87,0.82,10.24,A new generation of platinum and iodine free efficient dye-sensitized solar cells  ,10.1039/C2CP41611E,2012/07/11,Physical Chemistry Chemical Physics,Royal Society of Chemistry
rsc,metal_free_organic_candidate,organic_keyword:cyanoacrylic,Y123,"3-{6-{4-[bis(2',4'-dihexyloxybiphenyl-4-yl)amino-]phenyl}-4,4-dihexyl-cyclopenta-[2,1-b:3,4-b']dithiphene-2-yl}-2-cyanoacrylic acid",CCCCCCOc1ccc(c(OCCCCCC)c1)c2ccc(cc2)N(c3ccc(cc3)c4sc5c6sc(C=C(C#N)C(O)=O)cc6C(CCCCCC)(CCCCCC)c5c4)c7ccc(cc7)c8ccc(OCCCCCC)cc8OCCCCCC,TiO2,,,,,980,6.80,0.77,10.03,A new generation of platinum and iodine free efficient dye-sensitized solar cells  ,10.1039/C2CP41611E,2012/07/11,Physical Chemistry Chemical Physics,Royal Society of Chemistry
rsc,metal_free_organic_candidate,organic_keyword:cyanoacrylic,Y123,"3-{6-{4-[bis(2',4'-dihexyloxybiphenyl-4-yl)amino-]phenyl}-4,4-dihexyl-cyclopenta-[2,1-b:3,4-b']dithiphene-2-yl}-2-cyanoacrylic acid",CCCCCCOc1ccc(c(OCCCCCC)c1)c2ccc(cc2)N(c3ccc(cc3)c4sc5c6sc(C=C(C#N)C(O)=O)cc6C(CCCCCC)(CCCCCC)c5c4)c7ccc(cc7)c8ccc(OCCCCCC)cc8OCCCCCC,TiO2,,,,,984,6.21,0.76,9.38,A new generation of platinum and iodine free efficient dye-sensitized solar cells  ,10.1039/C2CP41611E,2012/07/11,Physical Chemistry Chemical Physics,Royal Society of Chemistry
rsc,metal_free_organic_candidate,organic_keyword:cyanoacrylic,Y123,"3-{6-{4-[bis(2',4'-dihexyloxybiphenyl-4-yl)amino-]phenyl}-4,4-dihexyl-cyclopenta-[2,1-b:3,4-b']dithiphene-2-yl}-2-cyanoacrylic acid",CCCCCCOc1ccc(c(OCCCCCC)c1)c2ccc(cc2)N(c3ccc(cc3)c4sc5c6sc(C=C(C#N)C(O)=O)cc6C(CCCCCC)(CCCCCC)c5c4)c7ccc(cc7)c8ccc(OCCCCCC)cc8OCCCCCC,TiO2,,,,,1000,6.76,0.71,9.74,A new generation of platinum and iodine free efficient dye-sensitized solar cells  ,10.1039/C2CP41611E,2012/07/11,Physical Chemistry Chemical Physics,Royal Society of Chemistry
rsc,metal_free_organic_candidate,organic_keyword:cyanoacrylic,Y123,"3-{6-{4-[bis(2',4'-dihexyloxybiphenyl-4-yl)amino-]phenyl}-4,4-dihexyl-cyclopenta-[2,1-b:3,4-b']dithiphene-2-yl}-2-cyanoacrylic acid",CCCCCCOc1ccc(c(OCCCCCC)c1)c2ccc(cc2)N(c3ccc(cc3)c4sc5c6sc(C=C(C#N)C(O)=O)cc6C(CCCCCC)(CCCCCC)c5c4)c7ccc(cc7)c8ccc(OCCCCCC)cc8OCCCCCC,TiO2,,,,,978,6.87,0.80,10.24,A new generation of platinum and iodine free efficient dye-sensitized solar cells  ,10.1039/C2CP41611E,2012/07/11,Physical Chemistry Chemical Physics,Royal Society of Chemistry
rsc,metal_free_organic_candidate,organic_keyword:cyanoacrylic,Y123,"3-{6-{4-[bis(2',4'-dihexyloxybiphenyl-4-yl)amino-]phenyl}-4,4-dihexyl-cyclopenta-[2,1-b:3,4-b']dithiphene-2-yl}-2-cyanoacrylic acid",CCCCCCOc1ccc(c(OCCCCCC)c1)c2ccc(cc2)N(c3ccc(cc3)c4sc5c6sc(C=C(C#N)C(O)=O)cc6C(CCCCCC)(CCCCCC)c5c4)c7ccc(cc7)c8ccc(OCCCCCC)cc8OCCCCCC,TiO2,,,,,980,6.80,0.75,10.03,A new generation of platinum and iodine free efficient dye-sensitized solar cells  ,10.1039/C2CP41611E,2012/07/11,Physical Chemistry Chemical Physics,Royal Society of Chemistry
rsc,metal_free_organic_candidate,organic_keyword:cyanoacrylic,Y123,"3-{6-{4-[bis(2',4'-dihexyloxybiphenyl-4-yl)amino-]phenyl}-4,4-dihexyl-cyclopenta-[2,1-b:3,4-b']dithiphene-2-yl}-2-cyanoacrylic acid",CCCCCCOc1ccc(c(OCCCCCC)c1)c2ccc(cc2)N(c3ccc(cc3)c4sc5c6sc(C=C(C#N)C(O)=O)cc6C(CCCCCC)(CCCCCC)c5c4)c7ccc(cc7)c8ccc(OCCCCCC)cc8OCCCCCC,TiO2,,,,,984,6.21,0.76,9.14,A new generation of platinum and iodine free efficient dye-sensitized solar cells  ,10.1039/C2CP41611E,2012/07/11,Physical Chemistry Chemical Physics,Royal Society of Chemistry
rsc,metal_free_organic_candidate,organic_keyword:cyanoacrylic,Y123,"3-{6-{4-[bis(2',4'-dihexyloxybiphenyl-4-yl)amino-]phenyl}-4,4-dihexyl-cyclopenta-[2,1-b:3,4-b']dithiphene-2-yl}-2-cyanoacrylic acid",CCCCCCOc1ccc(c(OCCCCCC)c1)c2ccc(cc2)N(c3ccc(cc3)c4sc5c6sc(C=C(C#N)C(O)=O)cc6C(CCCCCC)(CCCCCC)c5c4)c7ccc(cc7)c8ccc(OCCCCCC)cc8OCCCCCC,TiO2,,,,,1000,6.76,0.71,9.4,A new generation of platinum and iodine free efficient dye-sensitized solar cells  ,10.1039/C2CP41611E,2012/07/11,Physical Chemistry Chemical Physics,Royal Society of Chemistry
rsc,metal_free_organic_candidate,organic_keyword:cyanoacrylic,Y123,"3-{6-{4-[bis(2',4'-dihexyloxybiphenyl-4-yl)amino-]phenyl}-4,4-dihexyl-cyclopenta-[2,1-b:3,4-b']dithiphene-2-yl}-2-cyanoacrylic acid",CCCCCCOc1ccc(c(OCCCCCC)c1)c2ccc(cc2)N(c3ccc(cc3)c4sc5c6sc(C=C(C#N)C(O)=O)cc6C(CCCCCC)(CCCCCC)c5c4)c7ccc(cc7)c8ccc(OCCCCCC)cc8OCCCCCC,TiO2,,,,,978,6.87,0.80,10.45,A new generation of platinum and iodine free efficient dye-sensitized solar cells  ,10.1039/C2CP41611E,2012/07/11,Physical Chemistry Chemical Physics,Royal Society of Chemistry
rsc,metal_free_organic_candidate,organic_keyword:cyanoacrylic,Y123,"3-{6-{4-[bis(2',4'-dihexyloxybiphenyl-4-yl)amino-]phenyl}-4,4-dihexyl-cyclopenta-[2,1-b:3,4-b']dithiphene-2-yl}-2-cyanoacrylic acid",CCCCCCOc1ccc(c(OCCCCCC)c1)c2ccc(cc2)N(c3ccc(cc3)c4sc5c6sc(C=C(C#N)C(O)=O)cc6C(CCCCCC)(CCCCCC)c5c4)c7ccc(cc7)c8ccc(OCCCCCC)cc8OCCCCCC,TiO2,,,,,980,6.80,0.75,9.69,A new generation of platinum and iodine free efficient dye-sensitized solar cells  ,10.1039/C2CP41611E,2012/07/11,Physical Chemistry Chemical Physics,Royal Society of Chemistry
rsc,metal_free_organic_candidate,organic_keyword:cyanoacrylic,Y123,"3-{6-{4-[bis(2',4'-dihexyloxybiphenyl-4-yl)amino-]phenyl}-4,4-dihexyl-cyclopenta-[2,1-b:3,4-b']dithiphene-2-yl}-2-cyanoacrylic acid",CCCCCCOc1ccc(c(OCCCCCC)c1)c2ccc(cc2)N(c3ccc(cc3)c4sc5c6sc(C=C(C#N)C(O)=O)cc6C(CCCCCC)(CCCCCC)c5c4)c7ccc(cc7)c8ccc(OCCCCCC)cc8OCCCCCC,TiO2,,,,,1001,6.21,0.76,9.14,A new generation of platinum and iodine free efficient dye-sensitized solar cells  ,10.1039/C2CP41611E,2012/07/11,Physical Chemistry Chemical Physics,Royal Society of Chemistry
rsc,metal_free_organic_candidate,organic_keyword:cyanoacrylic,Y123,"3-{6-{4-[bis(2',4'-dihexyloxybiphenyl-4-yl)amino-]phenyl}-4,4-dihexyl-cyclopenta-[2,1-b:3,4-b']dithiphene-2-yl}-2-cyanoacrylic acid",CCCCCCOc1ccc(c(OCCCCCC)c1)c2ccc(cc2)N(c3ccc(cc3)c4sc5c6sc(C=C(C#N)C(O)=O)cc6C(CCCCCC)(CCCCCC)c5c4)c7ccc(cc7)c8ccc(OCCCCCC)cc8OCCCCCC,TiO2,,,,,1027,6.76,0.71,9.4,A new generation of platinum and iodine free efficient dye-sensitized solar cells  ,10.1039/C2CP41611E,2012/07/11,Physical Chemistry Chemical Physics,Royal Society of Chemistry
rsc,metal_free_organic_candidate,organic_keyword:cyanoacrylic,Y123,"3-{6-{4-[bis(2',4'-dihexyloxybiphenyl-4-yl)amino-]phenyl}-4,4-dihexyl-cyclopenta-[2,1-b:3,4-b']dithiphene-2-yl}-2-cyanoacrylic acid",CCCCCCOc1ccc(c(OCCCCCC)c1)c2ccc(cc2)N(c3ccc(cc3)c4sc5c6sc(C=C(C#N)C(O)=O)cc6C(CCCCCC)(CCCCCC)c5c4)c7ccc(cc7)c8ccc(OCCCCCC)cc8OCCCCCC,TiO2,,,,,999,6.87,0.80,10.45,A new generation of platinum and iodine free efficient dye-sensitized solar cells  ,10.1039/C2CP41611E,2012/07/11,Physical Chemistry Chemical Physics,Royal Society of Chemistry
rsc,metal_free_organic_candidate,organic_keyword:cyanoacrylic,Y123,"3-{6-{4-[bis(2',4'-dihexyloxybiphenyl-4-yl)amino-]phenyl}-4,4-dihexyl-cyclopenta-[2,1-b:3,4-b']dithiphene-2-yl}-2-cyanoacrylic acid",CCCCCCOc1ccc(c(OCCCCCC)c1)c2ccc(cc2)N(c3ccc(cc3)c4sc5c6sc(C=C(C#N)C(O)=O)cc6C(CCCCCC)(CCCCCC)c5c4)c7ccc(cc7)c8ccc(OCCCCCC)cc8OCCCCCC,TiO2,,,,,1003,6.80,0.75,9.69,A new generation of platinum and iodine free efficient dye-sensitized solar cells  ,10.1039/C2CP41611E,2012/07/11,Physical Chemistry Chemical Physics,Royal Society of Chemistry
rsc,metal_free_organic_candidate,organic_keyword:cyanoacrylic,Y123,"3-{6-{4-[bis(2',4'-dihexyloxybiphenyl-4-yl)amino-]phenyl}-4,4-dihexyl-cyclopenta-[2,1-b:3,4-b']dithiphene-2-yl}-2-cyanoacrylic acid",CCCCCCOc1ccc(c(OCCCCCC)c1)c2ccc(cc2)N(c3ccc(cc3)c4sc5c6sc(C=C(C#N)C(O)=O)cc6C(CCCCCC)(CCCCCC)c5c4)c7ccc(cc7)c8ccc(OCCCCCC)cc8OCCCCCC,TiO2,,,,,1001,11.03,0.76,9.14,A new generation of platinum and iodine free efficient dye-sensitized solar cells  ,10.1039/C2CP41611E,2012/07/11,Physical Chemistry Chemical Physics,Royal Society of Chemistry
rsc,metal_free_organic_candidate,organic_keyword:cyanoacrylic,Y123,"3-{6-{4-[bis(2',4'-dihexyloxybiphenyl-4-yl)amino-]phenyl}-4,4-dihexyl-cyclopenta-[2,1-b:3,4-b']dithiphene-2-yl}-2-cyanoacrylic acid",CCCCCCOc1ccc(c(OCCCCCC)c1)c2ccc(cc2)N(c3ccc(cc3)c4sc5c6sc(C=C(C#N)C(O)=O)cc6C(CCCCCC)(CCCCCC)c5c4)c7ccc(cc7)c8ccc(OCCCCCC)cc8OCCCCCC,TiO2,,,,,1027,12.15,0.71,9.4,A new generation of platinum and iodine free efficient dye-sensitized solar cells  ,10.1039/C2CP41611E,2012/07/11,Physical Chemistry Chemical Physics,Royal Society of Chemistry
rsc,metal_free_organic_candidate,organic_keyword:cyanoacrylic,Y123,"3-{6-{4-[bis(2',4'-dihexyloxybiphenyl-4-yl)amino-]phenyl}-4,4-dihexyl-cyclopenta-[2,1-b:3,4-b']dithiphene-2-yl}-2-cyanoacrylic acid",CCCCCCOc1ccc(c(OCCCCCC)c1)c2ccc(cc2)N(c3ccc(cc3)c4sc5c6sc(C=C(C#N)C(O)=O)cc6C(CCCCCC)(CCCCCC)c5c4)c7ccc(cc7)c8ccc(OCCCCCC)cc8OCCCCCC,TiO2,,,,,999,12.62,0.80,10.45,A new generation of platinum and iodine free efficient dye-sensitized solar cells  ,10.1039/C2CP41611E,2012/07/11,Physical Chemistry Chemical Physics,Royal Society of Chemistry
rsc,metal_free_organic_candidate,organic_keyword:cyanoacrylic,Y123,"3-{6-{4-[bis(2',4'-dihexyloxybiphenyl-4-yl)amino-]phenyl}-4,4-dihexyl-cyclopenta-[2,1-b:3,4-b']dithiphene-2-yl}-2-cyanoacrylic acid",CCCCCCOc1ccc(c(OCCCCCC)c1)c2ccc(cc2)N(c3ccc(cc3)c4sc5c6sc(C=C(C#N)C(O)=O)cc6C(CCCCCC)(CCCCCC)c5c4)c7ccc(cc7)c8ccc(OCCCCCC)cc8OCCCCCC,TiO2,,,,,1003,11.95,0.75,9.69,A new generation of platinum and iodine free efficient dye-sensitized solar cells  ,10.1039/C2CP41611E,2012/07/11,Physical Chemistry Chemical Physics,Royal Society of Chemistry
rsc,metal_free_organic_candidate,organic_keyword:cyanoacrylic,Y123,"3-{6-{4-[bis(2',4'-dihexyloxybiphenyl-4-yl)amino-]phenyl}-4,4-dihexyl-cyclopenta-[2,1-b:3,4-b']dithiphene-2-yl}-2-cyanoacrylic acid",CCCCCCOc1ccc(c(OCCCCCC)c1)c2ccc(cc2)N(c3ccc(cc3)c4sc5c6sc(C=C(C#N)C(O)=O)cc6C(CCCCCC)(CCCCCC)c5c4)c7ccc(cc7)c8ccc(OCCCCCC)cc8OCCCCCC,TiO2,,,,,1001,11.03,0.74,9.14,A new generation of platinum and iodine free efficient dye-sensitized solar cells  ,10.1039/C2CP41611E,2012/07/11,Physical Chemistry Chemical Physics,Royal Society of Chemistry
rsc,metal_free_organic_candidate,organic_keyword:cyanoacrylic,Y123,"3-{6-{4-[bis(2',4'-dihexyloxybiphenyl-4-yl)amino-]phenyl}-4,4-dihexyl-cyclopenta-[2,1-b:3,4-b']dithiphene-2-yl}-2-cyanoacrylic acid",CCCCCCOc1ccc(c(OCCCCCC)c1)c2ccc(cc2)N(c3ccc(cc3)c4sc5c6sc(C=C(C#N)C(O)=O)cc6C(CCCCCC)(CCCCCC)c5c4)c7ccc(cc7)c8ccc(OCCCCCC)cc8OCCCCCC,TiO2,,,,,1027,12.15,0.69,9.4,A new generation of platinum and iodine free efficient dye-sensitized solar cells  ,10.1039/C2CP41611E,2012/07/11,Physical Chemistry Chemical Physics,Royal Society of Chemistry
rsc,metal_free_organic_candidate,organic_keyword:cyanoacrylic,Y123,"3-{6-{4-[bis(2',4'-dihexyloxybiphenyl-4-yl)amino-]phenyl}-4,4-dihexyl-cyclopenta-[2,1-b:3,4-b']dithiphene-2-yl}-2-cyanoacrylic acid",CCCCCCOc1ccc(c(OCCCCCC)c1)c2ccc(cc2)N(c3ccc(cc3)c4sc5c6sc(C=C(C#N)C(O)=O)cc6C(CCCCCC)(CCCCCC)c5c4)c7ccc(cc7)c8ccc(OCCCCCC)cc8OCCCCCC,TiO2,,,,,999,12.62,0.78,10.45,A new generation of platinum and iodine free efficient dye-sensitized solar cells  ,10.1039/C2CP41611E,2012/07/11,Physical Chemistry Chemical Physics,Royal Society of Chemistry
rsc,metal_free_organic_candidate,organic_keyword:cyanoacrylic,Y123,"3-{6-{4-[bis(2',4'-dihexyloxybiphenyl-4-yl)amino-]phenyl}-4,4-dihexyl-cyclopenta-[2,1-b:3,4-b']dithiphene-2-yl}-2-cyanoacrylic acid",CCCCCCOc1ccc(c(OCCCCCC)c1)c2ccc(cc2)N(c3ccc(cc3)c4sc5c6sc(C=C(C#N)C(O)=O)cc6C(CCCCCC)(CCCCCC)c5c4)c7ccc(cc7)c8ccc(OCCCCCC)cc8OCCCCCC,TiO2,,,,,1003,11.95,0.73,9.69,A new generation of platinum and iodine free efficient dye-sensitized solar cells  ,10.1039/C2CP41611E,2012/07/11,Physical Chemistry Chemical Physics,Royal Society of Chemistry
rsc,metal_free_organic_candidate,organic_keyword:cyanoacrylic,Y123,"3-{6-{4-[bis(2',4'-dihexyloxybiphenyl-4-yl)amino-]phenyl}-4,4-dihexyl-cyclopenta-[2,1-b:3,4-b']dithiphene-2-yl}-2-cyanoacrylic acid",CCCCCCOc1ccc(c(OCCCCCC)c1)c2ccc(cc2)N(c3ccc(cc3)c4sc5c6sc(C=C(C#N)C(O)=O)cc6C(CCCCCC)(CCCCCC)c5c4)c7ccc(cc7)c8ccc(OCCCCCC)cc8OCCCCCC,TiO2,,,,,1001,11.03,0.74,8.24,A new generation of platinum and iodine free efficient dye-sensitized solar cells  ,10.1039/C2CP41611E,2012/07/11,Physical Chemistry Chemical Physics,Royal Society of Chemistry
rsc,metal_free_organic_candidate,organic_keyword:cyanoacrylic,Y123,"3-{6-{4-[bis(2',4'-dihexyloxybiphenyl-4-yl)amino-]phenyl}-4,4-dihexyl-cyclopenta-[2,1-b:3,4-b']dithiphene-2-yl}-2-cyanoacrylic acid",CCCCCCOc1ccc(c(OCCCCCC)c1)c2ccc(cc2)N(c3ccc(cc3)c4sc5c6sc(C=C(C#N)C(O)=O)cc6C(CCCCCC)(CCCCCC)c5c4)c7ccc(cc7)c8ccc(OCCCCCC)cc8OCCCCCC,TiO2,,,,,1027,12.15,0.69,8.62,A new generation of platinum and iodine free efficient dye-sensitized solar cells  ,10.1039/C2CP41611E,2012/07/11,Physical Chemistry Chemical Physics,Royal Society of Chemistry
rsc,metal_free_organic_candidate,organic_keyword:cyanoacrylic,Y123,"3-{6-{4-[bis(2',4'-dihexyloxybiphenyl-4-yl)amino-]phenyl}-4,4-dihexyl-cyclopenta-[2,1-b:3,4-b']dithiphene-2-yl}-2-cyanoacrylic acid",CCCCCCOc1ccc(c(OCCCCCC)c1)c2ccc(cc2)N(c3ccc(cc3)c4sc5c6sc(C=C(C#N)C(O)=O)cc6C(CCCCCC)(CCCCCC)c5c4)c7ccc(cc7)c8ccc(OCCCCCC)cc8OCCCCCC,TiO2,,,,,999,12.62,0.78,9.9,A new generation of platinum and iodine free efficient dye-sensitized solar cells  ,10.1039/C2CP41611E,2012/07/11,Physical Chemistry Chemical Physics,Royal Society of Chemistry
rsc,metal_free_organic_candidate,organic_keyword:cyanoacrylic,Y123,"3-{6-{4-[bis(2',4'-dihexyloxybiphenyl-4-yl)amino-]phenyl}-4,4-dihexyl-cyclopenta-[2,1-b:3,4-b']dithiphene-2-yl}-2-cyanoacrylic acid",CCCCCCOc1ccc(c(OCCCCCC)c1)c2ccc(cc2)N(c3ccc(cc3)c4sc5c6sc(C=C(C#N)C(O)=O)cc6C(CCCCCC)(CCCCCC)c5c4)c7ccc(cc7)c8ccc(OCCCCCC)cc8OCCCCCC,TiO2,,,,,1003,11.95,0.73,8.7,A new generation of platinum and iodine free efficient dye-sensitized solar cells  ,10.1039/C2CP41611E,2012/07/11,Physical Chemistry Chemical Physics,Royal Society of Chemistry
rsc,metal_free_organic_candidate,organic_keyword:cyanoacrylic,Y123,"3-{6-{4-[bis(2',4'-dihexyloxybiphenyl-4-yl)amino-]phenyl}-4,4-dihexyl-cyclopenta-[2,1-b:3,4-b']dithiphene-2-yl}-2-cyanoacrylic acid",CCCCCCOc1ccc(c(OCCCCCC)c1)c2ccc(cc2)N(c3ccc(cc3)c4sc5c6sc(C=C(C#N)C(O)=O)cc6C(CCCCCC)(CCCCCC)c5c4)c7ccc(cc7)c8ccc(OCCCCCC)cc8OCCCCCC,TiO2,,,,,0.1,0.1,0.1,0.1,A new generation of platinum and iodine free efficient dye-sensitized solar cells  ,10.1039/C2CP41611E,2012/07/11,Physical Chemistry Chemical Physics,Royal Society of Chemistry
rsc,metal_free_organic_candidate,organic_keyword:cyanoacrylic,Y123,"3-{6-{4-[bis(2',4'-dihexyloxybiphenyl-4-yl)amino-]phenyl}-4,4-dihexyl-cyclopenta-[2,1-b:3,4-b']dithiphene-2-yl}-2-cyanoacrylic acid",CCCCCCOc1ccc(c(OCCCCCC)c1)c2ccc(cc2)N(c3ccc(cc3)c4sc5c6sc(C=C(C#N)C(O)=O)cc6C(CCCCCC)(CCCCCC)c5c4)c7ccc(cc7)c8ccc(OCCCCCC)cc8OCCCCCC,TiO2,,,,,0.5,0.5,0.5,0.5,A new generation of platinum and iodine free efficient dye-sensitized solar cells  ,10.1039/C2CP41611E,2012/07/11,Physical Chemistry Chemical Physics,Royal Society of Chemistry
rsc,metal_free_organic_candidate,organic_keyword:cyanoacrylic,Y123,"3-{6-{4-[bis(2',4'-dihexyloxybiphenyl-4-yl)amino-]phenyl}-4,4-dihexyl-cyclopenta-[2,1-b:3,4-b']dithiphene-2-yl}-2-cyanoacrylic acid",CCCCCCOc1ccc(c(OCCCCCC)c1)c2ccc(cc2)N(c3ccc(cc3)c4sc5c6sc(C=C(C#N)C(O)=O)cc6C(CCCCCC)(CCCCCC)c5c4)c7ccc(cc7)c8ccc(OCCCCCC)cc8OCCCCCC,TiO2,,,,,1,1,1,1.0,A new generation of platinum and iodine free efficient dye-sensitized solar cells  ,10.1039/C2CP41611E,2012/07/11,Physical Chemistry Chemical Physics,Royal Society of Chemistry
rsc,metal_free_organic_candidate,organic_keyword:cyanoacrylic,Y123,"3-{6-{4-[bis(2',4'-dihexyloxybiphenyl-4-yl)amino-]phenyl}-4,4-dihexyl-cyclopenta-[2,1-b:3,4-b']dithiphene-2-yl}-2-cyanoacrylic acid",CCCCCCOc1ccc(c(OCCCCCC)c1)c2ccc(cc2)N(c3ccc(cc3)c4sc5c6sc(C=C(C#N)C(O)=O)cc6C(CCCCCC)(CCCCCC)c5c4)c7ccc(cc7)c8ccc(OCCCCCC)cc8OCCCCCC,TiO2,,,,,856,0.99,0.82,7.37,A new generation of platinum and iodine free efficient dye-sensitized solar cells  ,10.1039/C2CP41611E,2012/07/11,Physical Chemistry Chemical Physics,Royal Society of Chemistry
rsc,metal_free_organic_candidate,organic_keyword:cyanoacrylic,Y123,"3-{6-{4-[bis(2',4'-dihexyloxybiphenyl-4-yl)amino-]phenyl}-4,4-dihexyl-cyclopenta-[2,1-b:3,4-b']dithiphene-2-yl}-2-cyanoacrylic acid",CCCCCCOc1ccc(c(OCCCCCC)c1)c2ccc(cc2)N(c3ccc(cc3)c4sc5c6sc(C=C(C#N)C(O)=O)cc6C(CCCCCC)(CCCCCC)c5c4)c7ccc(cc7)c8ccc(OCCCCCC)cc8OCCCCCC,TiO2,,,,,870,1.36,0.74,9.27,A new generation of platinum and iodine free efficient dye-sensitized solar cells  ,10.1039/C2CP41611E,2012/07/11,Physical Chemistry Chemical Physics,Royal Society of Chemistry
rsc,metal_free_organic_candidate,organic_keyword:cyanoacrylic,Y123,"3-{6-{4-[bis(2',4'-dihexyloxybiphenyl-4-yl)amino-]phenyl}-4,4-dihexyl-cyclopenta-[2,1-b:3,4-b']dithiphene-2-yl}-2-cyanoacrylic acid",CCCCCCOc1ccc(c(OCCCCCC)c1)c2ccc(cc2)N(c3ccc(cc3)c4sc5c6sc(C=C(C#N)C(O)=O)cc6C(CCCCCC)(CCCCCC)c5c4)c7ccc(cc7)c8ccc(OCCCCCC)cc8OCCCCCC,TiO2,,,,,867,1.18,0.81,8.77,A new generation of platinum and iodine free efficient dye-sensitized solar cells  ,10.1039/C2CP41611E,2012/07/11,Physical Chemistry Chemical Physics,Royal Society of Chemistry
rsc,metal_free_organic_candidate,organic_keyword:cyanoacrylic,Y123,"3-{6-{4-[bis(2',4'-dihexyloxybiphenyl-4-yl)amino-]phenyl}-4,4-dihexyl-cyclopenta-[2,1-b:3,4-b']dithiphene-2-yl}-2-cyanoacrylic acid",CCCCCCOc1ccc(c(OCCCCCC)c1)c2ccc(cc2)N(c3ccc(cc3)c4sc5c6sc(C=C(C#N)C(O)=O)cc6C(CCCCCC)(CCCCCC)c5c4)c7ccc(cc7)c8ccc(OCCCCCC)cc8OCCCCCC,TiO2,,,,,860,1.16,0.81,8.62,A new generation of platinum and iodine free efficient dye-sensitized solar cells  ,10.1039/C2CP41611E,2012/07/11,Physical Chemistry Chemical Physics,Royal Society of Chemistry
rsc,metal_free_organic_candidate,organic_keyword:cyanoacrylic,Y123,"3-{6-{4-[bis(2',4'-dihexyloxybiphenyl-4-yl)amino-]phenyl}-4,4-dihexyl-cyclopenta-[2,1-b:3,4-b']dithiphene-2-yl}-2-cyanoacrylic acid",CCCCCCOc1ccc(c(OCCCCCC)c1)c2ccc(cc2)N(c3ccc(cc3)c4sc5c6sc(C=C(C#N)C(O)=O)cc6C(CCCCCC)(CCCCCC)c5c4)c7ccc(cc7)c8ccc(OCCCCCC)cc8OCCCCCC,TiO2,,,,,929,0.99,0.82,7.37,A new generation of platinum and iodine free efficient dye-sensitized solar cells  ,10.1039/C2CP41611E,2012/07/11,Physical Chemistry Chemical Physics,Royal Society of Chemistry
rsc,metal_free_organic_candidate,organic_keyword:cyanoacrylic,Y123,"3-{6-{4-[bis(2',4'-dihexyloxybiphenyl-4-yl)amino-]phenyl}-4,4-dihexyl-cyclopenta-[2,1-b:3,4-b']dithiphene-2-yl}-2-cyanoacrylic acid",CCCCCCOc1ccc(c(OCCCCCC)c1)c2ccc(cc2)N(c3ccc(cc3)c4sc5c6sc(C=C(C#N)C(O)=O)cc6C(CCCCCC)(CCCCCC)c5c4)c7ccc(cc7)c8ccc(OCCCCCC)cc8OCCCCCC,TiO2,,,,,951,1.36,0.74,9.27,A new generation of platinum and iodine free efficient dye-sensitized solar cells  ,10.1039/C2CP41611E,2012/07/11,Physical Chemistry Chemical Physics,Royal Society of Chemistry
rsc,metal_free_organic_candidate,organic_keyword:cyanoacrylic,Y123,"3-{6-{4-[bis(2',4'-dihexyloxybiphenyl-4-yl)amino-]phenyl}-4,4-dihexyl-cyclopenta-[2,1-b:3,4-b']dithiphene-2-yl}-2-cyanoacrylic acid",CCCCCCOc1ccc(c(OCCCCCC)c1)c2ccc(cc2)N(c3ccc(cc3)c4sc5c6sc(C=C(C#N)C(O)=O)cc6C(CCCCCC)(CCCCCC)c5c4)c7ccc(cc7)c8ccc(OCCCCCC)cc8OCCCCCC,TiO2,,,,,958,1.18,0.81,8.77,A new generation of platinum and iodine free efficient dye-sensitized solar cells  ,10.1039/C2CP41611E,2012/07/11,Physical Chemistry Chemical Physics,Royal Society of Chemistry
rsc,metal_free_organic_candidate,organic_keyword:cyanoacrylic,Y123,"3-{6-{4-[bis(2',4'-dihexyloxybiphenyl-4-yl)amino-]phenyl}-4,4-dihexyl-cyclopenta-[2,1-b:3,4-b']dithiphene-2-yl}-2-cyanoacrylic acid",CCCCCCOc1ccc(c(OCCCCCC)c1)c2ccc(cc2)N(c3ccc(cc3)c4sc5c6sc(C=C(C#N)C(O)=O)cc6C(CCCCCC)(CCCCCC)c5c4)c7ccc(cc7)c8ccc(OCCCCCC)cc8OCCCCCC,TiO2,,,,,936,1.16,0.81,8.62,A new generation of platinum and iodine free efficient dye-sensitized solar cells  ,10.1039/C2CP41611E,2012/07/11,Physical Chemistry Chemical Physics,Royal Society of Chemistry
